TCGA_barcode_TPM,ENSG00000198712,ENSG00000198938,ENSG00000198804,ENSG00000198899,ENSG00000198886,ENSG00000228253,ENSG00000198763,ENSG00000210082,ENSG00000263900,ENSG00000198840
TCGA-CK-5913-01A-11R-1653-07,11828.84082,10013.07617,5999.769531,11120.04883,5936.810059,9282.545898,4942.883301,1940.595703,6486.701172,5518.304688
TCGA-CA-5255-01A-11R-1839-07,23131.98438,14999.05371,20785.32617,20956.14258,17583.28516,16602.33984,12758.7666,12157.16699,7323.796875,11677.5332
TCGA-AY-A71X-01A-12R-A37K-07,27888.46094,19382.9082,27158.5332,13473.14356,16291.44727,10147.53809,8073.243652,12623.00098,4966.710938,7774.849121
TCGA-A6-A565-01A-31R-A28H-07,28580.31836,24179.18164,29436.2832,22000.17578,19425.36719,17875.50977,12975.66797,13791.21875,6520.82373,5427.42041
TCGA-AA-3692-01A-01R-0905-07,10342.86328,8467.27832,10020.07617,5886.613281,7586.658691,4461.804688,3965.389648,4284.41748,3614.521484,5637.685547
TCGA-A6-6648-01A-11R-1774-07,15209.38281,14320.3584,14834.78613,12309.32129,12682.24707,10594.375,8403.061523,4932.996094,3939.156738,7451.98584
TCGA-AA-3502-01A-01R-1410-07,11295.07031,6356.074219,11506.67676,6565.444824,6617.664062,1971.030396,3395.756592,3683.880371,6768.094727,4754.098145
TCGA-AZ-4615-01A-01R-1410-07,19093.85156,14249.24023,15554.87012,13389.75391,12915.14844,6761.233887,5386.088379,4943.353516,5850.245117,6714.60791
TCGA-AA-3517-01A-01R-0821-07,33935.88281,23907.29688,21805.72266,23594.60938,23046.30859,13545.90332,10263.16113,9174.587891,5106.615723,10182.33984
TCGA-A6-2678-01A-01R-0821-07,9274.293945,5543.30127,9361.811523,7835.309082,6604.208496,4900.116699,3053.504883,3697.505859,7498.893555,8942.959961
TCGA-AA-A00Z-01A-01R-A002-07,14660.58887,17111.71094,16848.14844,15360.66699,13845.54395,9457.499023,9399.050781,8351.513672,5348.193359,4308.751465
TCGA-G4-6586-01A-11R-1774-07,25422.57227,18558.77344,20062.36719,16370.31934,12776.59277,9835.040039,4886.39502,2976.487061,6124.498535,5024.42041
TCGA-AA-A02R-01A-01R-A00A-07,11680.69727,9274.333984,8073.388672,9287.117188,9636.782227,3763.973877,2852.375244,1616.216064,9247.833008,2677.745605
TCGA-QG-A5YX-01A-11R-A28H-07,21807.2832,19375.29688,20926.70703,14624.67188,15789.22852,11099.83008,12226.49512,2250.193115,3442.864746,6507.188477
TCGA-CM-6679-01A-11R-1839-07,14759.87793,15118.98145,11335.50391,12675.26563,9031.983398,8990.557617,6535.078613,6983.207031,5162.854004,4467.47998
TCGA-CK-6748-01A-11R-1839-07,11261.3584,11619.59668,9185.006836,14898.62012,9710.109375,11141.43262,6336.707031,5095.808105,7710.118164,12852.53223
TCGA-A6-2685-01A-01R-1410-07,9930.930664,8160.678223,8291.833008,8629.693359,5655.520996,1894.22998,2774.668213,3915.96167,12695.46582,2250.797363
TCGA-AA-3975-01A-01R-1022-07,26362.20313,25963.9668,13183.66016,22055.32031,22899.5,10702.74609,13233.97168,7224.200684,6213.914551,7639.317383
TCGA-A6-2684-01A-01R-1410-07,16181.87988,20092.09766,13805.39258,17501.81445,10130.19629,16398.60938,5378.63623,4929.581055,7949.213867,5268.020508
TCGA-G4-6311-01A-11R-1723-07,15472.82422,12393.51856,14529.62402,17412.33008,11577.20117,14523.07227,10505.4707,3544.705322,6627.949707,7344.875
TCGA-AA-A01T-01A-21R-A16W-07,35092.58203,18380.60547,26350.72852,19741.03125,17806.05859,5302.719238,7333.708984,7619.414062,19476.01563,10004.56543
TCGA-F4-6704-01A-11R-1839-07,12347.63086,11375.32129,5055.073242,10133.30762,8750.904297,7247.943848,4360.027344,6531.345703,4922.278809,4176.412109
TCGA-D5-6898-01A-11R-1928-07,8803.863281,7655.26709,8728.125977,6833.585449,6606.771973,4893.177734,4041.859863,4497.652344,6892.23584,4533.529297
TCGA-AA-3950-01A-02R-1022-07,16093.13574,19315.61914,14353.59277,11407.11231,11172.47168,7491.989746,4184.368652,4279.604492,7172.503418,6635.452148
TCGA-G4-6294-01A-11R-1774-07,36344.11719,17082.625,19624.37305,24735.69531,17860.61523,17843.04492,13854.61816,25771.66406,3990.214844,5534.359375
TCGA-NH-A5IV-01A-42R-A37K-07,16459.49414,14471.26172,20655.98047,10259.3418,10288.72363,7968.003906,6879.918457,11396.48731,4898.255859,5364.339844
TCGA-AD-6548-01A-11R-1839-07,12399.09863,9720.294922,8756.37207,9073.478516,6474.240723,7491.940918,4505.769043,4390.614746,9137.360352,3304.719482
TCGA-D5-6532-01A-11R-1723-07,9423.226562,9038.047852,6187.065918,8386.126953,7969.084961,6399.450684,5811.375977,2928.019531,4609.748047,3921.052002
TCGA-D5-6541-01A-11R-1723-07,25621.22852,19036.22266,23621.34375,24369.07813,20394.9375,20690.50781,21926.58008,12473.21875,3217.329834,12343.2627
TCGA-DM-A1HA-01A-11R-A155-07,9183.326172,7413.150879,7197.534668,16267.81836,10245.27148,10285.08496,16038.32715,2755.074219,5460.300293,10136.08008
TCGA-G4-6298-01A-11R-1723-07,19394.16406,18317.69727,9391.317383,12598.07617,12086.37402,7908.701172,8649.952148,5690.476074,4364.88623,4975.372559
TCGA-AA-3660-01A-01R-1723-07,18217.03125,16398.0918,13847.4209,16186.87207,9962.19043,13377.65234,8224.011719,3576.180664,4631.127441,6000.870605
TCGA-F4-6460-01A-11R-1774-07,25096.25586,21328.70898,23311.14063,23214.8125,18670.32813,22569.13281,12048.48926,12017.8877,4922.911621,10420.73438
TCGA-AA-3814-01A-01R-0905-07,13712.62793,11566.95508,11824.34277,7453.077637,9530.349609,6547.92041,4889.685059,5790.547363,5785.512207,7602.837891
TCGA-D5-6932-01A-11R-1928-07,15611.79297,14632.6875,15614.6084,12695.39356,11585.32129,9277.213867,6113.080566,6599.245605,3994.004395,9232.341797
TCGA-AA-A01R-01A-21R-A083-07,8644.339844,7141.060547,12219.86523,7138.727051,7097.284668,2549.290527,1985.6698,3792.988281,15671.86816,2364.744141
TCGA-AY-4070-01A-01R-1113-07,16672.40625,18238.47852,19009.0332,11919.59277,15830.42578,8964.195312,7609.85498,18265.50586,6276.728027,5828.168945
TCGA-AA-3527-01A-01R-0821-07,9726.866211,2984.59375,8165.932129,5683.187988,4111.937988,857.757935,860.869446,1557.792358,50262.72656,870.622864
TCGA-AA-3655-01A-02R-1723-07,14125.33203,18836.79688,17392.48633,16206.30664,11577.23828,15331.60449,6345.242188,7772.19043,7085.386719,4291.207031
TCGA-AA-3980-01A-02R-1022-07,24612.11328,34253.125,13887.68359,20700.63477,20595.16797,15128.05469,11545.25195,3805.183594,4547.104004,17904.32422
TCGA-AA-3872-01A-01R-1022-07,11847.51758,12147.51758,11606.92871,9859.723633,8081.901855,5299.413574,3528.604248,14465.32031,14209.17383,3989.279053
TCGA-AA-A01X-01A-21R-A083-07,22650.03516,27167.33008,11423.73047,26612.47461,20192.84766,20188.87891,16192.97168,7043.599609,3060.75293,8008.440918
TCGA-AA-3502-01A-01R-1410-07,9227.551758,9146.616211,9354.935547,7047.557129,5665.812012,5541.805176,3797.038818,4289.257812,4263.001953,4901.661621
TCGA-AA-3852-01A-01R-0905-07,12200.13965,16272.39551,11631.25781,9538.279297,8098.825684,6477.913086,4538.040039,5036.816406,6785.067383,5381.177246
TCGA-A6-A566-01A-11R-A28H-07,23352.0293,29199.26172,7633.5625,22525.49414,20052.44531,18030.58984,11549.89941,4802.294922,8014.063965,3933.364258
TCGA-A6-5661-01A-01R-1653-07,8639.186523,9637.90625,8085.73291,6088.740723,6141.947754,6059.425781,4424.40918,1810.142212,5203.023438,2957.472168
TCGA-AD-6901-01A-11R-1928-07,7745.852539,7660.230469,8073.978027,7838.62207,4942.374023,5592.11377,2645.040527,5770.109863,6958.893555,1681.25293
TCGA-WS-AB45-01A-11R-A41B-07,10172.45801,9075.370117,9974.963867,11166.85449,8290.31543,9497.058594,6577.598633,2337.900635,8558.90625,2869.531006
TCGA-AD-6965-01A-11R-1928-07,3864.941406,3978.265381,3701.536377,2402.622803,1960.113403,1957.244751,1246.269653,1790.362061,5851.994629,1644.719849
TCGA-AA-3939-01A-01R-1022-07,8705.351562,13656.46484,7145.810059,6886.096191,4835.794922,5041.375977,3878.763428,7912.643066,5448.939453,3184.994141
TCGA-AZ-6605-01A-11R-1839-07,17751.06445,13410.97754,15472.53418,15435.79199,11546.97461,14001.62109,8061.080078,5907.80957,4589.016113,8539.337891
TCGA-D5-6928-01A-11R-1928-07,2013.782349,1913.390015,3071.333496,2289.119141,1883.142334,1774.246094,1518.501587,1028.232788,3882.945557,872.029907
TCGA-CM-4747-01A-01R-1410-07,19999.53906,20290.2793,15147.20313,23467.625,17084.43164,20041.14648,16580.17188,4772.557129,5261.440918,14819.68457
TCGA-AA-3821-01A-01R-1022-07,17291.86523,21394.08789,21474.84766,15772.69043,16707.36133,9195.992188,7229.638672,3837.279297,4222.540039,6980.313965
TCGA-AA-3492-01A-01R-1410-07,4667.710938,3437.950195,3868.374756,3517.441162,1644.846558,2950.827393,1540.429565,1377.016235,5444.257812,1550.525513
TCGA-AA-3542-01A-02R-1873-07,6349.872559,5595.605469,4869.003418,4483.338867,3533.692627,1044.062622,1885.054443,2371.293457,4273.59668,3433.507812
TCGA-AD-A5EJ-01A-11R-A28H-07,21546.83789,20411.40234,21931.47656,21141.42188,20575.66992,17653.4375,12979.09766,2763.828125,4924.219238,6547.693848
TCGA-A6-5659-01A-01R-A278-07,75.289093,128.361603,138.577347,25.071772,11.705482,22.923187,9.662704,172.084076,704.670654,20.041426
TCGA-D5-6922-01A-11R-1928-07,6759.666504,9604.650391,8316.626953,7940.104004,6911.180664,6173.484375,4778.533203,4345.469727,6836.286621,2986.794922
TCGA-A6-5667-01A-21R-1723-07,12995.89453,9422.47168,12848.91309,12559.19434,14101.30273,10328.5957,7285.025391,4968.583008,6052.112305,8975.444336
TCGA-A6-5659-01B-04R-A277-07,38275.71875,46382.34375,35948.58203,53106.94922,62237.60547,36389.01563,23414.08789,10764.47559,308.418671,18992.2207
TCGA-4T-AA8H-01A-11R-A41B-07,37768.41797,33368.13281,27234.52539,26350.89453,21664.87695,25361.41602,21099.65234,14683.61035,4404.043457,10207.0166
TCGA-A6-2684-01A-01R-1410-07,13668.99805,7400.311523,12208.57422,11153.42383,6599.618652,2294.970947,2380.32251,2436.587158,25662.38672,3155.642822
TCGA-G4-6297-01A-11R-1723-07,12664.64844,9117.043945,14354.23926,11453.80469,9465.669922,10544.42969,5548.053223,4843.554688,6989.746094,4108.856934
TCGA-CM-5860-01A-01R-1653-07,3210.612549,2848.483398,1714.200317,2910.652588,1231.700317,2448.6521,1470.228149,1255.146729,7487.005859,2339.003174
TCGA-CM-6165-01A-11R-1653-07,21089.5918,17282.68164,21948.41211,17981.41406,15562.83594,15867.00293,8575.074219,9245.724609,4179.050293,9663.660156
TCGA-AY-4071-01A-01R-1113-07,26713.48438,18041.57422,16636.67383,13761.5957,18505.10547,9707.289062,7440.61084,12524.26367,7965.522461,11477.04981
TCGA-AA-3710-01A-01R-1022-07,8228.762695,6864.460938,10249.87598,9041.939453,7282.025879,4704.29248,4136.339355,2005.654907,6447.324219,2657.867188
TCGA-AA-3667-01A-01R-0905-07,15285.03125,15659.66699,12032.91016,24376.25,13761.3877,3569.495361,9930.511719,557.099609,17832.19531,5881.867676
TCGA-CM-5862-01A-01R-1653-07,14543.61621,12996.70606,3906.067627,10108.3291,5605.689453,7746.813477,14058.35742,7642.798828,2157.628906,18477.89844
TCGA-D5-6931-01A-11R-1928-07,5531.746582,7169.62207,8530.833984,5321.358887,3876.884521,4227.826172,3026.616455,1560.586548,6134.130371,2573.310059
TCGA-CK-5915-01A-11R-1653-07,12020.16797,12787.81055,9579.514648,13219.84473,9729.333984,11712.70215,6164.264648,5993.091309,5774.20752,3207.644775
TCGA-AD-6895-01A-11R-1928-07,5681.634277,4933.626465,7644.191895,5000.874512,2908.736816,3523.912598,1205.719971,1486.816284,8327.306641,818.705688
TCGA-CA-5796-01A-01R-1653-07,13855.14453,12539.83301,9067.657227,10619.22754,6652.495605,8878.876953,5884.558105,9813.927734,4920.054688,5860.356934
TCGA-D5-6529-01A-11R-1774-07,11573.97656,15632.71484,12126.94629,9940.007812,9942.030273,8300.352539,5300.262695,2260.449951,4952.464355,6336.657715
TCGA-F4-6459-01A-11R-1774-07,13020.39648,9146.017578,11967.54883,15113.36035,10757.81055,14107.36719,7629.101562,5795.187012,8579.908203,8840.589844
TCGA-CA-6715-01A-21R-1839-07,9756.091797,6731.133301,9609.235352,8354.720703,8647.517578,6789.405273,5484.168945,3384.19751,3863.449219,5138.20166
TCGA-A6-2672-01B-03R-2302-07,16856.70313,13913.06836,25674.86914,27873.7168,30279.58594,22409.76172,18157.85742,70620.79688,1910.258789,5795.418457
TCGA-CM-4752-01A-01R-1410-07,15073.41699,13018.03516,8260.907227,9055.536133,6632.273926,3266.676758,4841.472168,6785.117188,6428.500488,5074.768066
TCGA-CM-5341-01A-01R-1410-07,4626.669434,3498.332031,2320.990479,2688.111816,2147.733887,1280.270264,1257.744751,1926.786377,3510.615967,2689.239258
TCGA-AA-3870-01A-01R-1022-07,10198.53125,11971.68359,7759.960449,12030.52734,6904.161133,5813.739746,4444.146973,4244.307129,26425.6875,6344.721191
TCGA-D5-6536-01A-11R-1723-07,15619.00879,12578.39258,13796.43164,14621.06934,10367.55273,12525.24121,3175.712646,6493.306152,4591.458008,3216.608154
TCGA-AA-3522-01A-01R-0821-07,9630.336914,11380.70313,7229.037598,7011.547363,5367.984375,4882.36084,3355.502441,5854.666016,4204.119629,4033.561523
TCGA-CM-6677-01A-11R-1839-07,9786.476562,9015.010742,4923.455078,9618.423828,5509.479492,5987.197754,4050.270752,3227.858154,4642.523926,3474.036621
TCGA-AA-3511-01A-21R-1839-07,45242.75,22030.44336,24595.82813,33424.30469,20793.27539,26980.01172,15458.73145,8536.379883,5184.447266,14040.77734
TCGA-F4-6463-01A-11R-1723-07,11997.77148,14904.66016,17541.01172,14556.5293,11241.75781,12785.05762,5084.339355,7483.715332,4515.041992,5702.006348
TCGA-CA-5254-01A-21R-1839-07,7993.339355,8312.089844,1373.608643,8900.092773,6482.575684,6887.194824,4757.035645,1910.787598,4616.176758,4684.786133
TCGA-CK-4952-01A-01R-1723-07,7746.757324,9933.766602,11362.95606,9519.77832,5688.160156,8550.611328,3100.439209,3895.69873,4283.327148,1989.12439
TCGA-A6-A567-01A-31R-A28H-07,26858.59961,20109.72656,31220.05469,21179.42383,21486.45508,18415.59766,15555.77246,3804.571289,3729.553711,7133.257812
TCGA-AA-3492-01A-01R-1410-07,5261.349121,2051.296631,4874.348145,2525.319824,1980.481445,588.641907,997.494934,789.003296,8207.871094,884.089233
TCGA-CM-6168-01A-11R-1653-07,13550.93555,9202.174805,10862.21094,9797.265625,8398.101562,7843.277344,5028.609375,2113.376953,6378.678223,3849.75293
TCGA-DM-A28K-01A-21R-A32Y-07,13281.16016,22329.27539,18883.99609,9001.389648,8418.128906,6389.275391,4465.415039,7152.376465,4232.796875,3616.82251
TCGA-CM-4748-01A-01R-1410-07,10520.74512,6857.538574,8846.785156,6586.304199,4715.101562,3244.459717,3637.070312,3835.257324,3300.183594,5314.34082
TCGA-A6-6780-01A-11R-A278-07,322.423065,653.659424,1159.228638,119.085876,69.732651,97.019005,52.975174,100.140892,1037.623901,30.639572
TCGA-F4-6856-01A-11R-1928-07,4356.921875,2374.028564,5062.577637,2428.989502,2526.655273,1950.572144,1791.56897,1946.86792,4892.5,1120.436523
TCGA-5M-AAT5-01A-21R-A41B-07,18357.27539,13016.00879,17099.08008,13788.98535,12380.95703,9981.674805,7866.521484,5430.830566,4701.38916,4133.100586
TCGA-A6-2672-01A-01R-0826-07,8056.043945,8149.432617,12609.25586,7443.960449,8006.475098,4380.290039,3376.520264,5742.853027,8630.939453,3106.874512
TCGA-DM-A0XD-01A-12R-A155-07,62977.41797,31373.99805,24065.27734,35336.83984,30855.43555,23112.0957,18020.10156,4838.287598,4311.172852,11888.65918
TCGA-DM-A0XF-01A-11R-A155-07,22889.625,16382.45606,11632.65039,17622.17383,13671.9082,11834.69434,11407.70313,5110.46875,7355.838379,4553.457031
TCGA-AA-A01Z-01A-11R-A083-07,42325.56641,25167.83398,19231.75391,22136.03906,22184.84375,5962.009277,10272.01856,4788.653809,7224.37793,9464.332031
TCGA-F4-6807-01A-11R-1839-07,13135.54199,8441.80957,11941.90234,15565.45508,10766.65527,12301.38184,6945.304199,4063.529297,5492.122559,5045.547852
TCGA-DM-A1D9-01A-11R-A155-07,39766.54297,19240.08203,24341.14648,37709.68359,27013.17969,28189.48438,19539.13086,8646.779297,4561.239258,11371.21973
TCGA-AA-3973-01A-01R-1022-07,12151.60156,13742.49707,11788.60156,10655.22754,9691.238281,6202.18457,6087.888672,11088.79785,3164.726074,7831.926758
TCGA-D5-6929-01A-31R-1928-07,4847.470215,3255.722412,4294.056152,3154.971191,2592.520752,2297.37793,1882.649414,1063.886963,3732.721924,939.799255
TCGA-AA-3819-01A-01R-0905-07,26232.91602,26668.85938,16837.57617,18547.60156,17625.27539,14958.46875,9391.407227,6670.915527,5232.900879,9268.199219
TCGA-A6-2682-01A-01R-1410-07,12767.93164,7320.949707,10398.64258,9632.642578,5806.397461,2597.73584,3233.406494,5945.460938,10601.33691,5538.815918
TCGA-AD-6888-01A-11R-1928-07,8502.541992,6058.026367,6254.612305,3987.952393,3894.292969,2524.705078,1984.226562,5457.830566,5499.086426,1595.522949
TCGA-DM-A28E-01A-11R-A32Y-07,23296.23438,16211.58887,16987.06836,16718.27539,16963.85352,11503.06641,7502.821777,9095.496094,3473.36792,5031.403809
TCGA-DM-A28C-01A-11R-A32Y-07,46311.21875,23386.88672,28475.66602,29417.38477,21906.02344,22023.32617,12365.10938,13334.09961,5007.379395,10962.15527
TCGA-AA-3506-01A-01R-1410-07,8951.94043,6210.912109,5754.942871,5757.034668,3536.95166,945.645569,2236.897949,3222.864746,12842.73242,1071.074341
TCGA-DM-A28M-01A-12R-A16W-07,24606.78125,26804.26563,7909.939453,24677.39063,11130.82813,15459.61719,10103.54785,14749.8418,4916.362305,4074.331055
TCGA-AA-A024-01A-02R-A00A-07,38534.68359,42011.69531,40841.22656,23551.37305,21847.44531,9955.290039,4989.991699,16610.91797,5716.519531,9191.104492
TCGA-AA-3815-01A-01R-1022-07,14480.23926,13251.98926,15117.70117,8708.830078,11148.45117,4360.126953,3966.798828,4003.303955,7657.608887,4900.496094
TCGA-AA-A00K-01A-02R-A002-07,16791.66211,14796.04004,19576.36914,14482.90332,12771.60547,7669.619629,4564.432617,9288.629883,10532.76563,4134.555176
TCGA-CM-6172-01A-11R-1653-07,18752.56055,15830.08301,16332.81641,16279.60547,13335.51563,14750.27148,8777.089844,5674.346191,3096.452637,7636.888184
TCGA-NH-A6GB-01A-11R-A37K-07,20353.38672,18300.95898,20387.05469,15931.87402,14935.34277,15117.64648,10657.36426,4719.52832,3070.161377,9307.006836
TCGA-5M-AATA-01A-31R-A41B-07,25567.49414,35338.20703,8804.431641,24833.52344,17591.15039,18961.96289,22512.01367,6823.457031,4140.977539,7991.283691
TCGA-A6-6137-01A-11R-1774-07,12826.45703,9598.861328,12555.00195,14835.90137,11853.96973,14800.1709,11408.0332,4288.574219,4150.17041,9983.993164
TCGA-CA-6716-01A-11R-1839-07,11782.12793,10142.97266,8626.079102,10753.74316,8258.363281,7881.379883,4133.882812,3286.871582,3724.1875,4058.499023
TCGA-AA-3854-01A-01R-0905-07,19518.9043,17348.9082,16292.53223,13491.85645,15195.78223,10203.28125,8783.136719,3429.464844,5923.984863,8675.038086
TCGA-AA-3489-11A-01R-1839-07,4181.491211,5030.953125,5273.360352,4673.419434,3099.813965,3714.039551,2030.199341,3418.646729,7037.37793,2526.643311
TCGA-AZ-6600-11A-01R-1774-07,19903.99219,30089.15234,20675.37305,14445.15234,16225.8457,14919.64258,9383.537109,11515.39258,6077.168457,7854.670898
TCGA-AA-3662-11A-01R-1723-07,6582.147461,8558.023438,12024.46191,6409.956543,6219.162109,5676.466797,3335.947998,6958.56543,3115.334961,4232.25293
TCGA-AA-3514-11A-01R-A32Z-07,12731.55859,16395.0293,19845.38672,10809.30566,9240.847656,8671.972656,4422.263184,12599.76758,6396.738281,6718.695801
TCGA-AA-3522-11A-01R-A32Z-07,11032.77246,16787.66992,18575.61719,10343.58008,8205.545898,8176.216797,3686.92041,10981.4375,4358.875977,4551.33252
TCGA-A6-5665-11A-01R-1653-07,28817.47266,28725.70508,41478.19922,24672.23047,20188.53516,21501.91797,8389.624023,22030.90234,5459.003418,9863.331055
TCGA-A6-2679-11A-01R-A32Z-07,13866.81738,14246.12012,16068.20703,8767.264648,7414.401855,6134.073242,3842.970459,8676.677734,4972.353027,4594.971191
TCGA-A6-5667-11A-01R-1723-07,16581.53906,16117.79395,24119.26758,17307.01953,13824.40332,14544.80859,7138.553223,8013.539062,5511.540527,7704.869141
TCGA-A6-2675-11A-01R-1723-07,20943.33203,23430.96484,31058.62695,24510.25781,21037.89844,20657.72656,13611.55371,12509.92285,8870.162109,12449.13867
TCGA-AA-3655-11A-01R-1723-07,4289.166504,6097.682129,8635.930664,5323.164551,3712.141357,4379.993652,2181.247559,4346.260742,4742.124512,2571.018799
TCGA-AA-3517-11A-01R-A32Z-07,19495.43945,22412.71094,24724.51758,15305.32129,13767.70117,12466.19336,5495.395996,17123.20508,4373.245117,10741.99316
TCGA-AA-3520-11A-01R-A32Z-07,16102.21777,15713.05566,22481.2168,12051.73535,9954.762695,9435.936523,4540.02002,11063.22363,4559.773438,7438.955566
TCGA-A6-2684-11A-01R-A32Z-07,12079.73145,15684.41797,18253.33398,10233.38965,8964.960938,7887.637695,3202.837158,10024.37305,4022.116943,5188.024902
TCGA-F4-6704-11A-01R-1839-07,21415.33789,18878.57031,14753.62012,16732.78906,15859.33691,12715.21582,7580.723633,7531.439941,8490.49707,9074.625977
TCGA-AA-3516-11A-01R-A32Z-07,21985.53516,21639.94922,31899.22266,14751.8457,14117.60254,12107.54297,9316.140625,14329.74512,6157.821777,10789.45996
TCGA-AZ-6605-11A-01R-1839-07,15933.90234,17084.11328,20374.84766,18883.15625,16286.0166,15855.80957,9484.415039,9772.130859,18623.93359,8496.783203
TCGA-AA-3511-11A-01R-1839-07,14647.92285,14546.1875,20636.83203,13840.90234,10480.68164,11210.41602,6290.722168,7803.951172,4323.411133,7634.607422
TCGA-AA-3663-11A-01R-1723-07,20025.13867,20794.08594,25466.78516,15028.25977,18159.80078,12420.89648,7593.442871,11720.19043,6165.556641,7267.286133
TCGA-AZ-6599-11A-01R-1774-07,16131.09668,17526.60547,23105.07813,15881.15527,15074.07227,13862.53809,7803.42334,7535.33252,4570.928223,8400.893555
TCGA-AA-3531-11A-01R-A32Z-07,23344.66602,25938.75586,36867.56641,19169.85352,17979.27344,15204.7207,8000.841797,22250.78711,5901.645996,11114.46582
TCGA-A6-2685-11A-01R-A32Z-07,11953.68164,14236.32129,18386.7168,9375.010742,9130.204102,7263.556641,4265.706055,9336.419922,6024.241699,4898.165527
TCGA-A6-2683-11A-01R-A32Z-07,15910.69531,15393.63379,21467.14258,11788.62207,11294.95508,10194.13574,6090.240723,10812.21777,4010.635498,8334.728516
TCGA-AA-3496-11A-01R-1839-07,6228.417969,7662.498535,8897.589844,5863.916992,4110.523926,4040.516846,2978.496094,4651.354004,10406.0127,3721.756836
TCGA-AA-3527-11A-01R-A32Z-07,13060.04785,13828.81055,19272.78125,9097.615234,8786.796875,7593.464355,3814.820068,15929.0791,5103.58252,6681.51416
TCGA-AA-3534-11A-01R-A32Z-07,12627.77832,15719.19727,20047.05859,11072.85449,9747.941406,8459.25293,3778.85083,10188.74023,4101.182129,5796.367676
TCGA-AA-3525-11A-01R-A32Z-07,8880.962891,8724.395508,11918.86426,5026.638672,5111.291016,3640.187256,2717.048584,5653.530273,4943.276367,3165.23999
TCGA-A6-2678-11A-01R-A32Z-07,12852.57813,15675.97461,22324.47852,11782.74414,10995.27832,8877.155273,4449.507324,13424.53516,3954.501953,6886.06543
TCGA-AZ-6603-11A-02R-1839-07,14623.93262,12498.89941,15727.99805,15768.33594,11540.99219,11705.97168,7760.00293,6348.963867,7910.016602,6626.291992
TCGA-A6-2680-11A-01R-A32Z-07,13328.30566,19715.03906,21694.08594,13259.6582,11246.04102,11264.65039,9882.203125,9054.667969,4655.861328,9233.539062
TCGA-A6-5659-11A-01R-1653-07,20734.15625,30676.90625,27998.57031,17110.29102,13784.72656,13840.40039,8889.771484,15844.98535,3489.226807,10542.98438
