ENSG,ENSG00000198938.2,ENSG00000198712.1,ENSG00000198886.2,ENSG00000198804.2,ENSG00000198840.2,ENSG00000198899.2,ENSG00000198727.2,ENSG00000210082.2,ENSG00000142515.13,ENSG00000263639.4
TCGA-HC-7079-01A,4854.23647817,4164.43187117,3851.72356852,5636.35779048,2861.26832577,3055.5927919,2567.74019053,2772.7090705,448.23196812300006,545.491252702
TCGA-YL-A8SJ-01B,13180.9346205,11936.4855698,12138.233380299998,11861.7875716,6347.67497763,7803.520993100001,8817.96083182,6967.44915545,1271.81285219,324.690701236
TCGA-HC-8262-01A,12050.2491359,16064.1463764,12833.730501200003,12408.1336029,11682.921612200002,10200.6349886,7266.44142282,5509.41420971,4361.51681778,4137.38241394
TCGA-EJ-5499-01A,8799.00004942,11008.422366600002,7150.39007377,9059.99083006,7003.71300362,4961.27368672,4723.169958899999,5458.50288555,2570.11197471,2468.57914326
TCGA-HC-7738-01A,8865.34317905,9096.80678605,8842.41640783,10079.2408356,3408.5591019000008,5784.59904481,4757.90892767,4056.69137318,5270.51592766,1427.5244533
TCGA-EJ-A7NF-01A,14910.1237849,15234.6495051,14058.5984157,12640.3811227,12176.2302089,10178.0078595,9806.53164876,6494.98216608,6178.12457955,1646.13213823
TCGA-EJ-8469-01A,1909.43020816,2164.98189253,2051.0905697000007,1741.10007203,844.6144612630002,1090.66396428,826.422832288,527.221766927,2561.26790234,88.1835564153
TCGA-HC-8259-11A,9096.238132,8153.57688664,8536.38666329,9986.89184766,5929.57292415,5832.02678704,5346.94590999,3531.51927693,6393.54237393,22718.6825625
TCGA-HC-7211-11A,15798.231123,11935.177081299998,11665.884298,16989.7422252,7685.386867199999,8158.62023245,8464.72181874,11351.7714783,70.2679205717,5.78548500786
TCGA-KK-A5A1-01A,14818.3974421,16242.1657116,12120.4537453,9181.86388254,13091.9980629,4998.53984798,11895.6368717,2615.71762163,3044.7104134,150.314039085
TCGA-CH-5752-01A,5457.46984655,5675.58971755,4470.05824263,4873.28614865,2370.94039078,3921.81685527,2438.28887405,2336.10965418,1127.41740014,13.0534452644
TCGA-ZG-A9LS-01A,9219.37945633,8829.98248851,8657.12024163,8269.28591688,6269.17783056,5988.26418007,6002.94222284,6364.49376002,1406.88098685,1177.20765165
TCGA-V1-A9ZR-01A,7575.02770361,6470.47122814,6470.13968527,7043.112485100001,5594.96355119,5271.72626867,4207.80261613,6771.987169600001,1199.47765104,167.26624802
TCGA-KC-A7F3-01A,11164.703201200002,9960.21600948,5959.912632199998,5894.6674006,5039.93407102,6615.46512455,5668.17052726,4866.66613393,4143.74226415,8098.52270909
TCGA-HC-7232-01A,6629.53478695,5801.40446466,5465.44531682,6494.75257526,2945.42967656,4208.07376857,3282.72332566,3522.13141277,3641.85761569,1761.39435255
TCGA-CH-5745-01A,3968.120645,4539.19586725,4691.26726301,4847.20968324,2797.13786182,3380.68912548,3598.50754456,2341.91872968,3691.96408242,2437.83509421
TCGA-VP-A87C-01A,3603.32590942,4289.30284877,2935.97720406,3701.2596973,1901.27403439,2390.99064948,2794.73724959,2575.20111873,1626.26535308,4672.84139462
TCGA-G9-6354-01A,12149.436686,14089.6643128,12239.4845614,13272.2717589,8458.13013233,8547.42964557,5761.43688579,5245.56169074,8088.10830491,10283.1071398
TCGA-G9-6370-01A,8778.18173383,7007.94462294,7131.65305563,7548.18113881,6353.97423022,5743.52741207,5115.30171521,5206.70688053,3052.24783282,2585.60207207
TCGA-V1-A8MU-01A,5072.38382936,5058.82451106,3379.33387089,2161.95692157,2995.16092137,2522.60403556,3534.28875967,2936.05275275,6534.32918775,4657.02293664
TCGA-YL-A8SH-01B,9047.12723281,11542.9950057,9942.76005071,9365.52883602,10217.07734,7941.816898800002,7718.14849581,5568.60865066,2506.27425328,185.93236213
TCGA-V1-A8MK-01A,7159.07238668,6790.0963257,6789.60147894,8377.57864288,3471.56061837,4313.65597588,4635.46036398,4135.5060005999985,5116.19890562,11536.0529315
TCGA-EJ-A65E-01A,5214.84994942,5049.81259225,4715.44995907,5448.73418149,2812.44944313,3441.51441848,3119.35708557,2872.26047041,5925.60971185,3234.57204542
TCGA-KK-A8IF-01A,9991.08115341,11198.194485200003,10447.5854137,4547.68235127,5712.41766304,5923.82522012,6536.70234728,4041.19967083,1207.68595894,578.797849609
TCGA-YL-A9WX-01A,6614.95832579,5577.32771096,5066.99929041,6396.58148202,4296.95352259,4278.30366395,4193.9624881,4061.64730448,3287.82188339,9431.00588707
TCGA-G9-6384-11A,10755.9773783,9452.79836934,12648.1997361,9865.616199200002,7357.94634576,9921.44761754,8042.18367173,10480.9005097,5214.96758881,13265.4558188
TCGA-EJ-7781-01A,4470.38075283,5260.95794337,4868.43515693,5787.83822832,3901.33297602,4015.84364814,4050.82258394,1345.93136786,4452.64341942,1353.56300132
TCGA-KK-A8I4-01A,13455.9016934,10124.6917399,9335.38666943,4359.95622645,5575.61527416,7387.21215414,6891.55635262,3143.03916184,1726.05227764,253.042500587
TCGA-ZG-A8QX-01A,9038.32781976,11675.0671459,9490.53240219,10660.7502304,9767.76851732,7672.29819756,8507.51838783,5065.58708811,3737.35141533,300.363080722
TCGA-KK-A7B2-01A,10530.4404078,11072.1345431,6543.04592717,4341.04687706,7352.20271743,6449.94684968,4327.36820367,4005.07409325,4905.244818,8483.14908495
TCGA-KK-A8I8-01A,7041.68628825,7066.17405148,5684.46633899,6453.09888267,4417.67983647,4025.51433333,3746.29121868,3563.63669403,3550.42120921,252.601060543
TCGA-J4-A67O-01A,4545.30347399,8733.08949728,1407.3536422,1908.30061482,4387.12246805,1701.09959366,1121.36572806,3398.50335613,9011.60176117,22658.6997352
TCGA-G9-6338-01A,18685.8293564,23659.3313832,22517.0293061,20212.0632982,15706.0970448,16572.1885745,16320.7305013,15415.520571599998,2842.11473852,158.463461212
TCGA-HC-7821-01A,8049.01069269,8310.23054634,7579.86663667,9092.20971354,4470.55125549,6558.7867561,6824.19009253,4712.62615964,3607.99016634,7141.70682389
TCGA-KK-A7AY-01A,9940.2168278,10262.1038688,4742.82171288,5411.08253906,9891.42407648,5438.74094956,3496.4873692,4798.93540941,3787.19889717,208.37619621
TCGA-G9-A9S7-01A,6732.22127537,6284.43369547,4182.86306976,2322.64788114,4080.95376899,4279.04468851,3571.35948889,1693.62246995,3875.27223184,918.717746078
TCGA-EJ-5527-01A,4616.22343026,3752.9842785,3851.50033399,4243.49571628,2575.68593701,3122.92593889,2000.2848715,2750.76451206,2785.39376963,3647.31746949
TCGA-HC-7213-01A,3092.08964116,2855.13860749,2574.8271824000008,3466.34918224,1238.28651454,2074.34284196,1836.07353231,1381.60934463,2837.72894276,1260.29085281
TCGA-V1-A9ZK-01A,5342.74523401,6131.51607127,4966.74212453,3960.44727822,3728.2820033,4113.46829986,3839.12192656,3741.75477536,2977.24002848,11052.1236662
TCGA-KK-A6E8-01A,18216.2380937,23739.5278416,10335.4662695,9752.7409217,7795.46678448,8812.85654875,5417.22542317,5636.90695095,6873.59952298,396.650353848
TCGA-G9-6499-01A,9729.55980268,9719.50014343,8582.33064868,10231.2708169,7207.03416395,6473.11891811,6743.00087012,4549.31386691,5043.16022192,2572.94536941
TCGA-VP-A87B-01A,14389.1352417,16867.521525699998,11594.6923008,13214.1302687,9396.14261623,5910.00263823,12240.1726179,5911.02573225,6836.8406477,210.86452288799998
TCGA-HC-7819-01A,6005.62077335,6296.96843591,6395.74196226,6485.71186953,2888.32189278,5108.20620364,3666.58178117,1735.55264909,5729.94917228,1288.76886687
TCGA-HC-8257-01A,8203.20452107,11429.1996131,7965.85689012,4472.89354008,8503.64564857,4635.97151368,5999.43251444,8393.28498917,2725.55614773,4639.63500579
TCGA-ZG-A9L1-01A,6835.78437496,6803.94978622,5598.24625538,6264.44744836,5417.658766600001,5286.25069445,5577.204908899998,2142.08765682,2600.53511983,13.604462655599999
TCGA-X4-A8KQ-01A,25456.230426,25534.1017447,24289.5485298,25613.1134135,19470.8386313,16633.614057299998,19579.5846281,13887.4651652,4108.13663947,1365.94341479
TCGA-VN-A943-01A,7328.61906526,8288.86962181,6220.40090245,3350.80575407,4637.49192457,5621.70256602,3579.75170427,2855.1220916,9226.72958367,383.709421768
TCGA-V1-A9OF-01A,5775.92104923,6347.78250656,7020.67061882,4841.47175566,5714.89419008,5036.50051433,4567.33343965,3695.6472956,5401.09998027,2942.71896691
TCGA-EJ-A6RC-01A,8742.68847142,8184.12274697,8892.916608900001,8366.980375399999,5794.56792783,5835.71857297,4991.18507372,4230.37943297,4140.16212769,3945.54151653
TCGA-H9-A6BY-01A,9039.51083642,11336.9992003,2882.15718156,4261.09258419,4599.54309587,2156.17938709,1443.13261797,6256.65753198,5261.10256447,1139.79693334
TCGA-J9-A52B-01A,9120.41846812,7186.0923406,4594.81515666,4002.71336526,4688.99437232,5473.38953693,3395.29924726,1701.60905786,1472.2693906,4804.2627297
TCGA-EJ-5495-01A,5018.85299561,5721.74989266,5455.68465338,7294.92014612,2290.30253829,3976.09416067,3178.98114294,3200.04283171,1446.29067294,1337.91680271
TCGA-YL-A8S9-01A,19803.9020533,11332.1248518,14482.3955988,12833.3167208,7167.72939323,7954.48846487,5675.64800143,8453.5972423,5665.57240701,342.72651355
TCGA-CH-5748-01A,4835.47220469,5093.19763459,5373.51975072,5266.97883281,5273.13631664,4232.26322754,3936.87889756,2669.83020756,5331.06065834,1367.94187285
TCGA-XK-AAJP-01A,5675.70995494,7884.02448014,7856.70765428,3804.15361012,6000.52737351,6096.0646726,5407.38111476,2482.87386945,5235.97525584,755.1201239610001
TCGA-YL-A8S8-01A,12927.444876,16246.4071325,13483.7125845,12426.26942,8259.24679357,8861.78580316,9026.2225955,5410.19689386,2545.27011366,254.65870537799998
TCGA-V1-A8WS-01A,28832.057532,25654.447696,14446.484653799998,5482.18153066,9142.57360926,13921.5525907,9498.86652504,3209.86304574,2123.23386764,732.392602536
TCGA-ZG-A9N3-01A,17185.6431745,13727.5950909,6390.91810363,10568.4640949,6840.4562375,6955.62503704,5400.49523148,7390.5803531,316.766434403,433.322303742
TCGA-J4-A6G1-01A,6200.14819396,4765.99142829,4107.03048489,3101.19727658,3540.93811522,3258.2171510000007,3485.58761221,2128.1953984,2272.94555139,3100.38956256
TCGA-G9-7509-01A,6559.47735647,6321.76830121,6100.37872851,7085.06043448,3946.57018641,4399.18096538,3671.59845848,2965.70167121,6219.9057974,8232.69472686
TCGA-HC-7736-01A,3321.64851232,2860.52536949,3100.30331995,4205.77359378,1873.06743513,2544.93649,2099.58978963,2116.86904202,1274.4871697,9906.01215396
TCGA-CH-5765-01A,18233.7596398,13159.1869327,9584.73574081,11705.2474969,4146.09183414,8114.67217825,4541.78183343,6486.50830271,4401.17444145,1143.49832288
TCGA-EJ-7789-01A,9607.0243725,10181.918518,9529.48363623,12535.445966,6250.09913738,5108.54885341,6247.93472654,9780.52583296,4559.47691917,71.2857480742
TCGA-CH-5791-01A,3871.76413138,3016.129291,2988.15311526,4073.44284409,3048.53761346,3058.36403059,2904.85557152,1992.51978793,3171.16171094,1498.6222666
TCGA-EJ-7788-01A,8139.33852117,9916.41260793,7291.82353177,2492.39886352,6451.62149671,5894.23898037,3997.44500642,2748.67953214,3514.45613813,477.411937663
TCGA-CH-5753-01A,6755.82606261,5547.76975204,6318.04554323,6937.50286218,4040.34574719,4709.92364394,5269.53640459,3761.78657508,5496.87717066,208.88927262299998
TCGA-EJ-A46H-01A,6970.62476155,5498.918590300002,8141.056714899999,7081.96178963,3302.10954129,5141.48158087,5153.24633675,2475.58482544,1957.26453138,140.347998578
TCGA-VN-A88Q-01A,6102.84494503,6184.8375866000015,5657.07768133,5463.35958261,3865.11506764,4186.24584714,3796.41945496,2318.89708251,3261.44994496,2395.71362437
TCGA-KK-A8IJ-01A,5745.98918221,5560.03741044,5147.24947125,4712.99948065,4084.37175619,4089.54605797,4002.30000482,3708.56635309,8170.7162457,726.167728762
TCGA-J4-A83N-01A,6848.68483822,8216.43603053,5917.30703809,6288.57323977,4812.60784807,5001.69164587,3897.93229908,3589.56669102,7256.11653719,1734.96115777
TCGA-KK-A8I7-01A,8483.40895508,9413.61106775,7802.63325209,9262.77484901,7162.86854615,6348.37897536,5909.7542573,5189.01940434,4747.7109163999985,7933.64490114
TCGA-TP-A8TV-01A,12846.7742272,14131.3036056,10990.9898655,3115.01092538,10582.2711646,9295.9441258,8723.48461722,3705.18428808,3380.74571697,5878.52983039
TCGA-YL-A8HO-01A,13726.8950143,15872.7374918,10745.885335299998,8316.60945106,7106.72330258,6242.43638353,9471.20170307,4304.66782313,4117.31239824,5348.71774914
TCGA-HC-A8D1-01A,9929.48908873,8653.24478403,8153.64044312,6348.46652599,12941.7242462,8206.71247983,6122.17874311,2668.38996592,4617.92790771,13946.082764899998
TCGA-J4-A67Q-01A,11769.6949511,13098.333167,3865.89129656,5521.31860314,7789.51570815,3971.26512744,2936.0028262,8864.0735783,2874.49780106,1719.12873928
TCGA-VP-A87H-01A,7412.50932535,7945.63343215,6090.19879365,5421.1417308,4527.03987225,5031.01047061,6444.18324053,2784.63303435,2885.90939023,1336.11792449
TCGA-J4-A83L-01A,7995.98353636,8738.81761678,8170.44606914,7969.13048343,6794.03944761,6414.02377939,6705.80721597,3454.5880936,3268.74089105,8422.12175861
TCGA-HC-7742-11A,6052.95273627,5997.57962901,6173.87480851,6395.24691047,5465.99598448,4861.95856779,4290.27367365,4116.64588588,4008.01173794,9122.13071843
TCGA-EJ-7331-01A,3739.65261234,5016.39594655,4933.41048834,4736.56450317,1981.77998651,3730.71649806,3032.75536669,2137.98927922,5362.06379697,3556.67983494
TCGA-G9-6332-01A,7528.09803136,7884.25954086,7343.64819125,5602.74706205,3701.81995938,4568.62621691,4448.94930968,3803.70914052,8253.10832518,702.561805165
TCGA-EJ-AB20-01A,16829.03821,14728.4953791,7927.36628868,9738.75061485,11272.6889162,8933.482506999999,7281.72965812,7269.09347317,1235.5060545999995,1583.51953885
TCGA-ZG-A9LZ-01A,9178.98674193,9306.95684547,6343.79204542,8642.02710852,3402.9268738000005,5461.99347797,4226.24055889,3539.86079669,1868.8980773,860.182778781
TCGA-ZG-A9LN-01A,12111.3715357,12461.5294551,10869.8623161,10783.985414700002,8274.01534909,10029.3944304,8594.0729454,7634.12697711,2738.42652231,2311.38003694
TCGA-CH-5761-11A,7035.69979124,6333.99896504,5676.10828581,5537.10848047,4898.81050566,4510.54385363,4185.18821574,4127.36535669,2910.40524685,9648.20311055
TCGA-EJ-A8FS-01A,9695.12834191,10138.3085789,9120.47793712,8112.85584001,6343.14817202,6734.87530259,6350.93669382,3275.54180548,5212.60426904,321.585370013
TCGA-HI-7171-01A,6849.92132442,5346.53117632,5027.7417644,1404.04955232,4103.64040642,3966.38492867,3265.01874936,3731.08322121,3367.43971544,524.0024242669999
TCGA-KC-A7F5-01A,6963.93166085,7150.5167061,7064.20984269,4722.67793577,4494.00444451,5229.10011088,4430.65628789,3599.26534113,4085.30058065,607.977469416
TCGA-HC-7077-01A,4997.03627641,6243.54259562,5007.27875523,4663.54920022,2813.80587853,3283.79340724,2965.99706503,1656.1409692,5518.43913121,277.563657023
TCGA-V1-A9OA-01A,15091.1782369,16236.9678751,16916.4959618,18377.1988818,12565.6925638,12175.1116765,10250.2641354,11140.9066154,1427.50946742,948.581481234
TCGA-HC-7740-01A,9224.2182385,10001.0557474,10704.4844663,10969.4412823,6866.62562032,8143.13594095,7682.61397965,8664.18397991,4096.27477847,6192.59586261
TCGA-VN-A88R-01A,5765.77985915,7704.02152985,6733.90112721,2462.12343278,3973.30305764,5207.81353166,4185.25949837,2062.96245798,5163.81834206,851.741709359
TCGA-KK-A8IA-01A,9857.33486283,9430.21748967,7970.1194418,8784.97550287,6347.49847283,5841.03152283,6273.13670509,3175.46804839,3625.85461456,127.05721163
TCGA-HC-A632-01A,7258.67207319,6540.48858248,7836.22673173,2326.57783394,10515.2841606,4831.56659278,5984.9790081,2485.46445336,2560.47983121,34.1878076478
TCGA-YL-A8SP-01B,9140.70004311,6437.64848037,5539.29767494,1505.65390644,4855.61674102,4462.8130548,4199.29334539,2873.38844321,2118.74033915,434.81393938699995
TCGA-G9-6356-01A,10720.072279,8616.00562454,9347.95860121,9480.63779158,7763.77486756,7374.03235527,6126.40066763,5378.38584446,2342.96532808,3882.96379762
TCGA-J9-A52D-01A,6227.80261347,5988.13490811,5905.10285097,4629.48129724,5043.98863573,4543.32124456,4638.5006704,1911.1833367,4177.04574804,344.68867913300005
TCGA-2A-AAYO-01A,17022.6981977,18831.5144112,15952.5659909,4579.19020772,16804.366526700003,12625.99011,9382.23143044,7387.80953608,5062.91962879,677.989188998
TCGA-G9-6342-01A,7620.34812669,6316.25485498,6211.88361506,6637.34930001,4533.10173848,4870.84093409,4655.25994546,3103.91963541,4474.21178728,9038.6466793
TCGA-YL-A8SO-01B,12841.5696961,18005.1527449,10544.731055700002,3410.51752972,7397.06033896,8753.14517984,8739.91902397,3360.24729689,3096.0209113,1775.03245719
TCGA-HC-7744-01A,899.652501227,708.7707881539999,949.7663213410001,664.26821895,1242.33006217,1197.35707916,806.362051472,2871.7106201,1760.19156787,1099.90135117
TCGA-EJ-5526-01A,3861.07054002,4427.24822263,4739.260735800001,4605.090547600002,3782.39220509,3479.18984567,3583.01183626,2267.37546793,4472.89058251,5080.82718116
TCGA-M7-A725-01A,8242.52247912,6796.34016629,6759.49923918,6707.43159444,2174.41440749,4280.77028541,3998.6315837,2868.64472792,3875.97741751,465.49557594099997
TCGA-J4-A83J-01A,5923.84634372,6031.29128087,5944.05021364,6275.00540157,3522.08469086,4812.26648935,3858.78961177,2955.55659319,4350.38566836,1316.65131225
TCGA-KK-A7AQ-01A,21223.66461,21263.7235295,16846.282301,10539.3946778,15920.522879499998,16359.2073956,12463.0459446,6921.28161121,5788.20529318,2845.52261741
TCGA-XK-AAJR-01A,7079.73153932,6354.93887428,5557.77063227,4352.26632617,4575.92808671,4141.04968105,4429.40939596,2765.67500923,8649.21760393,4780.27324934
TCGA-HC-A76X-01A,7415.43929021,8407.16573748,6951.91657334,7847.46165008,5573.27053861,5392.91668229,5021.82621395,3601.11129267,5022.54172425,672.360218569
TCGA-V1-A8MM-01A,10556.108964799998,10712.5761408,9085.42957966,3582.65015436,7166.55463073,7067.60976378,5996.26172737,4436.54911794,3675.23683993,800.086029719
TCGA-HC-7752-11A,16712.1600871,12587.8929672,13881.9470376,12808.5938689,12977.1629541,10765.8617143,11169.9199287,13733.1644972,2571.8959865,1961.86336209
TCGA-HI-7168-01A,12353.3940852,13769.4178206,14070.930213799998,12202.591139700002,8964.69213045,9567.00698099,10044.6916904,6665.57769812,2809.00818651,715.868275199
TCGA-VP-A87D-01A,3402.23548622,3847.62071313,3262.68340122,3751.70073299,2047.12412316,3054.2483071999995,2998.23885125,1508.08566224,5360.9001181,2587.35825479
TCGA-J4-A83M-01A,9841.14732217,10800.99518,10106.3533072,9348.42774023,6494.43628976,6709.97235169,7568.16098053,5788.5074749,6417.31029593,412.06739167
TCGA-J4-A6G3-01A,7254.19216658,6671.65951191,6411.34964472,7083.58384004,4446.87914936,4867.20507767,4254.75356775,2644.18122372,2164.72750814,3006.24042281
TCGA-FC-7961-01A,3226.74945365,3008.42359616,2946.68583243,1557.70368027,2350.60192323,2237.83397773,1559.22980147,1556.22913169,2107.76826774,351.54654807599997
TCGA-YL-A8SB-01A,10436.3227135,10970.4458696,11356.0616838,11423.7514822,9310.31102356,8227.05390343,8187.0584364,5190.15355089,3309.49399299,23318.1677527
TCGA-FC-A8O0-01A,14180.2856826,17425.4565628,16216.919094600002,8010.042844,12254.2531553,7796.78989312,10073.6195103,9244.934721,4522.0735599,750.4843473880002
TCGA-ZG-A9L6-01A,13189.8996473,14163.943191,10779.4691278,12029.2508472,11265.499829200002,10159.2338177,9983.686539899998,8239.24891533,5579.09555249,11965.8419248
TCGA-CH-5740-01A,5200.78186778,4594.9955114,4130.83536941,4800.9522947,4402.47303479,3541.94504682,2925.90456785,4412.00369247,2539.11826574,3866.62059553
TCGA-J4-A67T-01A,7869.07022942,8018.07433409,8268.91445113,7776.26980333,4802.97998703,4812.7881824,5031.673411600002,2554.24117724,6390.82913425,7920.4384565
TCGA-EJ-7321-11A,3080.12415315,3301.71718597,3323.03038329,2968.72887013,1699.83670241,1722.83281584,1802.55569035,1715.23514427,3943.75294494,21275.5533667
TCGA-ZG-A8QZ-01A,7385.91850768,5588.99656907,5208.22506132,6793.22436727,3353.56754288,4138.46245035,3625.67799746,2857.42681749,4009.16055998,3258.71861665
TCGA-CH-5769-01A,11379.1607714,8105.68162424,7151.46724209,7666.04137333,4088.94151975,5621.75144057,4604.29150349,5008.19134934,1988.39939305,2584.27902754
TCGA-EJ-7783-11A,3734.67544288,3134.71159177,3200.52391472,3269.5914441,2842.13488177,2444.22752459,1816.35240839,3860.56433397,278.87152210799997,326.15483970900004
TCGA-KK-A6E4-01A,4449.3108407,4170.51876152,948.697273649,2603.2203351,1210.00570384,1097.53450565,946.150685214,1668.93828729,6253.4374542,385.35856389099996
TCGA-Y6-A9XI-01A,4295.72547246,3724.43499428,4699.36340693,4459.78544459,3283.87846493,3564.9078090000007,3460.19942011,2121.28653273,8339.93747649,4055.07187472
TCGA-V1-A9OL-01A,4393.05248866,4646.20082468,4164.18867858,1809.51296007,3612.0451252,3688.64409241,3007.79162902,1107.3233521,3796.96776325,808.5083077810001
TCGA-EJ-5525-01A,3902.23260007,2993.53169036,2946.21864512,1793.40558501,2112.20322775,2321.8641249,1727.56791409,1309.6834211,1655.42176279,4.471974990990001
TCGA-J9-A8CP-01A,5618.93197839,6230.85894899,7664.98897484,4199.05871414,3749.62135352,4318.85189451,4262.76238692,2576.2268416,9648.27821746,747.975006945
TCGA-EJ-A7NK-01A,9038.67993434,7786.33624896,8148.91641832,8123.38575579,6161.48156309,6723.81069549,5248.0243669,4919.25317235,4964.59901343,10602.2744961
TCGA-EJ-7123-11A,8235.88081162,5963.88145011,8286.79539402,7171.903702,4844.75328484,5951.72960661,5681.56612064,5686.65026545,1107.07261779,3666.84557288
TCGA-HC-7740-01B,5251.801491100001,5425.60449267,9065.60948134,8522.17644898,1227.67881601,4607.67562717,4936.58400713,46847.4688708,1366.64323065,770.869188305
TCGA-HC-8260-11A,5341.75817663,5187.14642314,5023.33869072,4803.71546162,4572.58784871,4045.35133645,3691.18695352,3355.85182001,6503.9178341000015,10220.9632866
TCGA-KK-A7B0-01A,10811.447596,15608.9543211,5659.22288385,2677.98587934,11510.2208825,7396.06872243,4337.29937673,4045.73173069,2782.08105136,716.9217357999999
TCGA-VN-A88N-01A,7261.44372237,7778.47723121,9222.73692046,6035.48875895,4608.13092719,6433.31615196,6124.66224769,3789.56244764,10103.2035981,960.963674996
TCGA-KK-A8II-01A,6686.74669498,5854.90600372,4989.28205108,6799.00243762,3126.10040273,4534.11698483,4164.75904965,2517.93058608,4018.1730884,536.389960159
TCGA-HC-7747-01A,5321.96695661,6381.02331566,4949.71292739,5486.57782818,4927.18755131,3969.44285291,3738.0398378,3202.85043121,3288.83479004,16452.0441212
TCGA-HC-7737-11A,9485.46238828,6847.50693869,7881.59286155,10754.7073659,3245.19651866,5150.76288281,5167.87721752,4923.23286657,5.08929812515,2.38184754913
TCGA-J9-A8CN-01A,15860.2428988,23351.2782289,19857.3251982,18892.6137438,14760.6070295,13857.1057115,12797.4440058,11816.6498666,9149.30012178,363.821112392
