ENSG,ENSG00000198804.2,ENSG00000198938.2,ENSG00000198886.2,ENSG00000198712.1,ENSG00000210082.2,ENSG00000198727.2,ENSG00000198899.2,ENSG00000198763.3,ENSG00000198888.2,ENSG00000212907.2
TCGA-FP-A4BF-01A,12298.8828871,24160.7048923,20038.4794224,18201.0836144,9832.4226529,9371.96902954,14326.999872,9493.70015532,5146.12722408,5677.54394084
TCGA-BR-6709-01A,7314.80664249,3266.16937551,4320.58781519,4357.89957035,2997.08991039,1570.61028833,3110.22697131,2140.48156254,1777.43651692,2474.27484013
TCGA-IP-7968-11A,19105.1450338,11957.8604965,12189.08847,12702.3445919,8032.47930414,7673.22224471,5748.65906609,5201.48109527,5379.13685353,4057.65635808
TCGA-D7-6822-01A,9495.73587615,5706.35387915,5344.94831059,6751.51796953,7195.45366516,3552.41293032,3984.64057488,3154.6482281,1862.83109675,4491.48567976
TCGA-HU-A4GP-11A,22004.1928306,17253.3414926,18589.7665163,18152.0241148,12913.7909164,13571.445619499998,9362.21268694,9392.20692608,10145.9287648,10005.5953025
TCGA-BR-6453-01A,27484.0722162,27342.7543663,17067.8287653,22648.100690900006,12457.7625186,12008.9693628,18951.9862243,8718.55581408,7647.17007297,4780.30797217
TCGA-HU-A4G9-01A,40329.9989786,20002.0759088,20170.7034278,15061.655945299995,11873.5361604,12083.7165745,9684.05535366,10600.4499748,10085.9957826,7906.42132405
TCGA-BR-A4J4-01A,9418.17437909,7614.65957936,16724.209349200002,18443.7089854,10515.088005299998,5361.54569534,8651.51197603,7170.42610733,5720.21357378,6874.37564887
TCGA-BR-8077-01A,27724.70689,29302.5297222,15881.1578082,19667.2463603,20696.3116377,12941.417303,10467.2849245,13967.4006356,11792.4812036,5168.70498241
TCGA-HF-A5NB-01A,10190.358984,5611.56931332,9440.21979847,7054.13346148,3008.67976491,6239.40944916,5496.85212072,3853.96465494,1441.67676382,2899.69830654
TCGA-CG-5722-01A,9943.62634398,9946.50221129,6989.19648252,9014.51925194,17840.3641833,3791.01252875,6670.88052454,4338.72927288,4773.0090384,3511.26865556
TCGA-BR-8486-01A,23877.6613231,15712.551740399998,13806.3355007,12837.3389511,20216.857632,12550.866778,9214.79785893,7839.98198099,7083.84393063,4256.99520343
TCGA-HU-8249-01A,21358.6449557,20702.449352400006,18181.655276,14287.2008517,6050.41875959,15534.1394407,8343.39018911,14323.9767792,8649.17888616,5796.31963399
TCGA-IN-AB1V-01A,20178.861051,11131.1522823,12585.0747883,8836.4586872,8805.53992072,10094.8969842,7303.25046473,5664.47303225,5461.39797911,4017.45766424
TCGA-BR-6802-11A,16396.4076736,10890.9859439,9394.1981793,12483.91011,18947.2187516,5907.84697143,8350.23378497,4275.46488112,3164.3644744000007,4625.67489016
TCGA-F1-A72C-01A,13780.683324,17672.8590285,13402.6761065,14631.278765600002,7548.1851056,6659.85688744,7077.76598222,5434.02468131,6278.23659405,3170.90042412
TCGA-BR-A44T-01A,28000.1125996,23380.5936263,25013.6273499,29024.4369155,16288.306594299998,19907.0583798,17025.815734,12234.9524128,11897.0228124,7932.17640565
TCGA-BR-8058-01A,12065.507444600002,6969.89338508,6699.36058318,8235.53986738,4610.338556100001,3733.95660477,3557.70985962,3051.69859208,2154.46828646,3039.17127274
TCGA-BR-7196-01A,8475.43752829,5226.97506434,5272.11259701,4602.4013898,3843.35712191,3394.00611854,3159.6159036,2654.95269955,3290.44783299,2951.01352036
TCGA-RD-A8NB-01A,19966.4155967,10375.995171200002,12453.4863561,10155.111183,5225.30600793,6541.23723681,5908.13394669,5059.38871786,4280.95639249,3540.33150394
TCGA-CD-5803-01A,10063.9021873,6724.94005814,5236.18317726,5608.28510197,7025.46440257,3472.62812966,3979.14776465,3218.06580637,3663.00055846,3532.01713105
TCGA-BR-8059-01A,10125.4013427,6946.59308807,7110.34726568,10408.8780356,6458.57278744,5093.23167557,4717.29472173,4099.76345489,2943.40831245,4349.12777602
TCGA-BR-7723-01A,5264.35263375,2786.9777135000004,5582.8955624,4323.43841276,2966.56454851,1528.28941944,2920.7000932,3449.35213113,2889.66131259,2418.79948289
TCGA-D7-8570-01A,22430.8818976,13907.525964899998,10949.0649862,15158.9543024,7166.71375534,9219.24064472,8475.05107116,7348.06773814,6502.19906483,3495.18607675
TCGA-VQ-A924-01A,17054.882171,8875.91935802,10755.0044704,6559.106970399999,6762.87062731,4091.12363188,5305.152967,4545.92153965,4966.35415221,3213.06196899
TCGA-VQ-A8P8-01A,20017.0132031,19828.483003,26762.8694384,15833.2878741,8320.07076555,13814.6814608,6482.18537212,9806.04685056,7840.51359619,6743.74075281
TCGA-VQ-A8E0-01A,11102.0841594,9147.90331169,16222.370988,12624.3302024,4419.178368600001,6345.94895952,7610.31065588,6120.06104909,4743.9787933,4848.61537633
TCGA-HU-A4GC-11A,25203.862308900007,21475.735916,23564.5173524,19665.196408400006,17883.1999437,14817.0135067,12627.210088,11193.7432246,12873.5025029,5910.57465689
TCGA-VQ-A8E2-01A,2988.47774172,4595.58060585,6034.133061,3517.26345522,2817.7290069,2645.14892952,2584.30233864,4429.54215836,3431.3748817,2067.18351118
TCGA-VQ-A91V-01A,19719.5587192,13213.989772,13933.4347419,13519.732088799998,12569.5345752,9452.73515826,6407.63124987,4548.94257052,3239.01169231,4131.02807781
TCGA-3M-AB46-01A,43749.063566,39673.6160796,30179.2036439,26063.3904914,27184.9142511,24016.5728532,16656.9806485,17743.092319599997,20756.6203687,8190.90193452
TCGA-FP-8631-01A,16132.6717199,5874.63111277,13350.785525799998,9236.82929342,5276.33946135,6802.82888654,6881.51812459,6876.91340028,4566.78844257,4202.59359791
TCGA-BR-8365-01A,15414.1481986,10490.3646242,9891.29468479,6027.48615613,7644.81176619,7315.84589289,3944.13552706,5185.620541800001,4198.67084102,3146.38254289
TCGA-VQ-A8PC-01A,15718.9458091,8624.09336009,8858.11185981,7369.11196018,6880.18229122,4767.9104212,4959.69111859,3714.09237272,4860.07795492,2653.34872896
TCGA-BR-6565-01A,11798.036387,7272.47794561,4996.76232872,5875.27665461,7517.06219558,3689.57148435,4023.60709351,2904.4751303000007,2692.93968694,2912.45942019
TCGA-VQ-A922-01A,12764.0523341,8403.30816393,11402.6639986,6887.43659436,5297.01025252,7233.09533698,7601.38899516,7645.97740795,5964.36785281,4119.03713692
TCGA-BR-4257-01A,15232.7283743,7545.16869146,12270.793575,14196.0685178,5642.38679953,5575.74865964,7184.81640487,4595.02919887,4458.02508214,6157.37922342
TCGA-VQ-A8PO-01A,17013.0503245,13120.2454309,13949.5381474,10459.7580914,3914.41397916,6484.78663915,7289.27672006,5199.92005801,6173.28726651,4373.45556417
TCGA-BR-6456-01A,5091.08109685,4220.99003452,4110.2386788,5183.84328964,4607.05543951,2265.91013207,3639.83598255,2432.61890844,1559.61442321,3011.94987645
TCGA-BR-4357-01A,13427.5375442,9672.81798627,18438.6624632,13306.5174316,5754.05952634,8434.40618444,8391.23816947,8491.57726798,6508.29140527,7547.0747031
TCGA-BR-A4J6-01A,25081.2336982,19886.9228927,16820.9616275,15532.7421709,13304.352257,9641.54325472,12043.4306067,7012.6642523,8746.01732076,7711.04319772
TCGA-HU-A4HB-01A,19293.0673815,17183.2106913,16903.1031412,15526.8406635,13956.6787393,12518.2610489,7175.23065534,7632.51873376,10908.1071297,4473.34777646
TCGA-RD-A8MW-01A,18268.0569309,12578.2264871,17642.894429599994,13472.6210959,9974.47931469,7786.91008775,8743.38720139,10522.0534069,6895.82832674,5010.39298733
TCGA-MX-A666-01A,17584.1009315,10579.2962701,11491.9388645,8460.03450304,9542.53022949,9030.20890806,5334.73341654,6065.61589133,6866.89819585,3041.62908846
TCGA-RD-A8N0-01A,28214.9910622,21138.1669971,24813.0845263,15214.835381600002,11385.8504828,21010.3439502,12536.3242816,11695.4183187,13136.6613582,5618.89475981
TCGA_ID_NA,25216.4279811,16978.484401100002,13517.7608375,15922.5197536,19469.9131674,10593.1715534,11270.5128376,7909.12833389,8081.44314784,5914.77043569
TCGA-FP-7735-01A,25564.6239587,24302.4800831,14093.4162945,22153.8575657,23635.4449037,13085.1280096,7612.46024512,8155.69374246,6671.14579711,6468.18156679
TCGA-BR-6564-01A,11475.038464799998,7682.536766300002,7534.84319012,7342.62505705,8088.53880834,5280.77242047,5443.75873703,4767.58268664,4538.49650355,3825.7092694
TCGA-BR-4256-01A,12243.8602191,6421.57217145,9294.25855736,8206.39294246,3825.13856199,3764.66490541,4119.41179169,4316.21834529,4218.86678955,3776.57040199
TCGA-RD-A7BT-01A,16288.9779144,16212.179472299998,8357.50350721,11264.8605391,10979.341647,7444.29735606,5341.38973641,3921.29905008,5034.04339188,2845.48170352
TCGA-BR-8080-01A,17136.0089968,14784.047001700004,10402.9896399,8558.87917673,5063.89890006,8935.99057852,5147.08395749,5562.36041214,6557.5485611,5994.74605571
TCGA-RD-A8N2-01A,14828.119264,11598.665724,18865.4411819,10079.9621533,8153.57061601,15263.7273355,11186.865568,8814.00427792,9345.85638487,6381.50709756
TCGA-BR-4279-01A,11226.5867885,11263.8432424,10342.5076096,12444.500369,10735.3033024,7779.91648837,4649.757421,5842.31457592,5629.82510164,4860.23291318
TCGA-HU-A4GQ-01A,19250.3631324,16379.1607511,22428.5874227,16944.8431539,4603.09998782,10314.1293529,10407.891021,9858.08169861,3480.0329175,6532.91876454
TCGA-BR-4363-01A,9826.28082151,5730.12991638,9599.07837644,8339.38733739,5408.66054823,4235.97252479,4550.1480626,4302.3347782,5289.76855749,4686.84952732
TCGA-B7-A5TJ-01A,19450.2580697,24652.4365458,24193.845816900004,22376.580673900004,22644.7786806,14963.0910842,10580.173966,11542.9921646,11097.218423,6969.31140568
TCGA-BR-8483-01A,12891.4969376,27986.3659497,23563.1693149,36935.5224363,18683.3307181,18257.0758921,19468.229501700003,19651.7786794,10858.282744499998,6957.84959091
TCGA-BR-6457-01A,13802.699131600002,11707.2113475,7747.19479419,7959.0169734,10367.8412569,5544.72896637,6621.5424984,5386.51108376,5650.68747506,4537.59540285
TCGA-BR-4191-01A,7180.43091781,4506.30151292,8126.4875815,9607.60047477,4066.41555731,6002.68464915,5154.69323853,6652.27022588,6418.45944823,4801.577123300001
TCGA-CG-4466-01A,26673.3093606,15854.3582967,22014.7868978,29060.1603816,41636.8428231,12931.5110858,11524.3817877,9659.10221985,9728.7875325,11361.1184138
TCGA-CG-4477-01A,11252.7927561,6858.62334811,13946.4821955,13062.6015917,6154.82808733,7553.5217427,6715.10662902,10180.9355905,7871.35110583,5533.69656386
TCGA-HU-A4GT-01A,16887.7863617,11569.211093,12545.0006567,18328.722475,9271.11697151,7043.73382979,8365.88555208,7039.22176885,5428.46311948,4928.20552865
TCGA-BR-6563-01A,22795.6859464,24386.464895200006,15018.301058,15885.8942938,12201.7039178,13755.8959639,11895.2017723,8596.85559471,8511.15767689,5881.52674473
TCGA-HU-A4GY-01A,45304.2484831,27034.508194200003,19448.8005192,17105.7710675,14434.010899,16892.675686500002,11412.3583506,9931.43816551,9955.96238583,7771.99284917
TCGA-BR-8676-01A,27521.6442018,28159.2180829,26571.2483133,25238.9306074,15557.801953100005,17528.6802938,19818.907268,15057.2800615,12998.6244287,4723.80359405
TCGA-HU-A4H2-01A,31658.4040586,28439.1169948,21082.3966414,31566.806266500003,24364.5747917,16058.799354,16333.5860503,7781.83320998,10038.2019967,10547.738227700003
TCGA-BR-8683-01A,8531.9723717,4230.96031938,5169.77516317,4021.26991538,4880.55366374,2510.05743724,2707.74225439,2644.64823687,2908.3841097,1750.76138432
TCGA-VQ-A8PM-01A,28169.1157436,15323.721114500002,20629.5320343,16607.5965231,9656.96243176,12602.552966299998,10553.3941545,8663.78753025,9400.27063563,6717.46060284
TCGA-CG-5734-01A,23462.9952185,16577.7649498,12361.5098423,18004.096936,20298.2255286,7313.59281133,13866.1400944,8135.81606393,9445.05829505,5839.735455
TCGA-BR-8368-01A,8530.81325267,8636.28491867,11917.7669802,11971.9610732,5642.001154300001,6676.78722749,6779.7845744000015,6173.81666455,4622.49319967,3693.15977994
TCGA-CD-5799-01A,14003.609909600002,13116.8748076,8893.13008552,14747.0993403,11935.8974676,5059.84559932,8222.2888765,3200.08306247,2658.8833999000008,3062.03785876
TCGA-HU-8604-01A,15293.3999426,10750.4723986,11778.8289959,7757.34626433,3895.6041106,6796.303223999998,5065.80179292,6097.92532304,6019.64785713,3468.11642121
TCGA-EQ-8122-01A,18105.078102900006,12438.263349,9250.8905669,10282.8081586,12902.3391458,7034.0879105,6702.89992197,4488.44327164,6220.19442288,3197.34906718
TCGA-BR-8484-01A,13897.149035,11387.8133495,8161.19805379,7393.81975908,7120.11735009,4639.13997143,3629.60160743,4281.00041996,2614.39167347,2855.18751515
TCGA-RD-A8N6-01A,15857.0301366,13038.5777513,13010.768352,8132.41791299,9253.10793985,8174.85899359,7576.95897737,6881.34388538,5421.3994303,3354.75677913
TCGA-BR-6707-01A,16458.644676,13685.158938799996,10158.9304117,14987.1363429,11249.4984877,5339.10472204,8609.41716445,5160.51115279,5320.02122106,4918.38423457
TCGA-IN-A6RO-01A,7733.79782813,5576.77760134,5611.93266758,8172.68386018,2019.03503854,3591.67313372,3933.04937257,2962.41815217,3936.82426593,1906.73090147
TCGA-VQ-A91U-01A,9088.0504248,14666.8112109,14710.635580700002,11372.4123799,6555.77863706,11492.9331957,9781.12506214,12953.7916673,10673.1067271,4162.17420882
TCGA-CG-5732-01A,12067.7386064,7641.141295300001,7517.05724974,7684.61279141,10750.8895414,4544.89281925,4274.75132988,4615.22915721,5436.1810017,3855.9150673
TCGA-BR-A44U-01A,23561.9783084,33750.9029963,34091.6258383,48585.492508,18875.289498,32015.1787438,26236.886455,22382.5579088,10708.7349499,5336.6959313
TCGA-CG-4475-01A,8517.60687073,3376.28108669,10430.9206682,8256.86796478,3114.30600904,3824.46321919,3383.80308498,2917.17423751,3200.20199675,5093.08911952
TCGA-CD-5801-01A,14447.5781848,20370.2166809,10842.8627974,16345.8756412,15350.7961123,6509.98005869,11345.0881648,7146.06479753,6224.41326131,4899.96128528
TCGA-BR-7901-01A,13021.9689005,6333.55664725,9754.04779019,8744.51252248,5825.21725475,4349.24908458,4394.99352883,6696.00419041,6054.90083438,2816.02127945
TCGA-FP-A9TM-01A,32939.1380966,18582.6733989,21895.7579143,11561.4189619,5985.26674433,18465.2218527,9162.86959489,10252.3974812,9705.93934416,7994.15637773
TCGA-BR-6453-11A,30820.6803396,23121.446092200003,16960.678443200002,24199.3098063,19739.7840362,12392.4994438,15711.499832,7956.76772745,9432.1218204,8405.87627627
TCGA-D7-6526-01A,21477.9369111,11776.8077521,10684.6501094,14573.0793332,9544.42682103,8393.16118429,8510.96804001,5740.04458117,3248.07063938,6989.74428119
TCGA-D7-6527-01A,16157.8312912,9467.63517631,9300.95457877,10753.6492528,8613.94136531,7069.57372667,6993.68491177,5839.10163363,7161.72407753,5885.52221845
TCGA-CD-5804-01A,27125.685235400004,15763.234109399997,14485.021552700002,15511.8782335,14819.1052768,10375.9030665,7461.77597288,5702.81543641,6792.62884508,5402.66853578
TCGA-D7-A748-01A,19481.074883700006,16578.1560432,15440.8077356,21295.4864464,10104.8384309,9148.6440393,10048.700454,4911.51777473,4075.4825422,4362.38221353
TCGA-BR-7717-01A,18078.3399415,29468.498004400004,12704.8272486,22669.2067156,5721.2488705,7478.15326016,13636.3324356,6720.71315901,5529.45513589,4767.27872368
TCGA-IN-7806-01A,13253.5691941,23358.9149491,14599.512843900002,12799.4918177,8659.92035331,4493.26964571,9408.86180497,7538.87940411,5800.47737878,6343.60818382
TCGA-VQ-A8PE-01A,8314.36182373,4200.97936909,6977.13543998,4956.09334643,4070.64878342,3597.76423486,3061.72243784,3539.5006028000007,3570.48024664,2051.87896901
TCGA-BR-7717-11A,9900.0283485,7705.22771524,5980.29670058,5668.00712979,5719.98973769,4556.96205799,3848.82994987,3490.12776347,3932.19807866,2494.33103011
TCGA-HU-A4GH-01A,34213.666653500004,25287.8868282,16787.071492299998,22407.437805,23510.7479205,13597.9803193,11155.9091736,7406.54547338,10211.0014631,8277.36517482
TCGA-VQ-A925-01A,17532.601186400007,10768.1080733,13850.339695299996,9488.6178124,13405.4648079,8986.89827528,7283.76801363,6655.22962669,5897.89225605,4483.69881447
TCGA-BR-8678-01A,3083.9900061,5004.33964141,3705.69905215,3883.38693085,4261.74605187,2393.60741391,2899.77236115,3013.9219025,2683.15625304,1486.74498758
TCGA-VQ-A91Q-01A,8452.7782527,12583.4197818,11883.267546100002,9484.40399994,5893.72273374,6672.74464901,5797.56718076,8171.78912343,3141.49728856,3917.18159552
TCGA-IN-A6RI-01A,19238.8258868,9615.98439798,12054.496291,16345.699647299998,9593.12875999,7237.419069600001,5059.82489197,4879.73974576,5494.0451170000015,2242.29699348
TCGA-HU-A4GC-01A,32181.7410043,23135.8412881,22195.3224703,26166.612743,20850.7898231,12180.6180816,11688.5301138,9094.04185292,10686.0575891,9970.04206947
TCGA-ZQ-A9CR-01A,28609.1495027,19805.6186943,23954.5525692,16941.718910699998,18378.379107900004,12923.7741285,14601.7461569,11582.6365539,11613.7731817,6893.95545333
TCGA-VQ-AA6G-01A,12727.9908968,6027.93654889,7553.88247916,5421.87728274,4520.15941614,4370.88799575,3858.28666108,2762.49044342,3115.88996336,2520.94650332
TCGA-KB-A93G-01A,11643.9803331,6129.61634888,6753.10243604,4525.84925699,2843.4376142,4807.06633313,3435.86095493,2696.99369344,2579.5621066,1997.82265407
TCGA-BR-6802-01A,10675.2536465,5208.43893412,6781.19742077,7772.30792277,3534.06297012,3882.57047642,5656.92447984,3614.66039578,2998.49921058,4102.5747873
TCGA-VQ-A8DZ-01A,9153.08114565,9584.59044673,14191.4721598,10683.9028333,6577.66552463,6048.94754151,8485.33056133,5948.99930072,4735.14414809,3480.03387418
TCGA-VQ-A91D-01A,10882.9159262,5680.82370842,7660.33411333,6453.6852454,5737.01761874,5003.54566149,4370.21386207,3130.28235835,2677.7112901,1912.52374782
TCGA-D7-A4Z0-01A,45742.0481388,23791.0074725,20192.4844951,25536.2239215,14943.7802655,18327.6939083,12552.3356968,12048.025614700002,10432.2344306,8030.73252779
TCGA-VQ-A92D-01A,10355.233541299998,7911.91922914,9784.99056585,5838.537594699998,5008.26326309,6169.58394877,5701.34037149,5177.61757296,5165.47197069,3269.71371724
TCGA-BR-6452-01A,9084.32091929,4455.012365899999,5711.25658421,3788.46681137,2712.9603387,2827.1522841999995,3412.44368403,2865.62279232,2464.40129148,2821.42673924
TCGA-RD-A8MV-01A,23043.3200921,24538.0357279,18704.7156153,15662.2456665,13585.1966541,16071.7265051,10979.554278799998,13206.4930679,9568.18940921,5259.50860973
TCGA-FP-7916-01A,9626.63629091,6518.81108474,5300.35758812,4828.32225212,4554.14634581,3863.56813551,3324.5668352,2853.22092523,3392.39563009,1587.26444467
TCGA-BR-A4J9-01A,23864.030780700006,16505.6269083,14963.279651299998,11352.193609,11986.205619700002,12992.9165623,9365.97479446,8085.36947282,10019.8694281,5648.75048687
TCGA-BR-8591-01A,8588.81526969,7156.94216302,8607.92788403,6525.62974555,2087.12109945,4758.54335544,4937.00114687,3713.27554239,2717.18848912,2899.70472253
TCGA-CG-5723-01A,12659.6774299,13704.906306600002,7783.04755087,10224.9146362,12411.7936256,3110.15951384,8046.57222387,4823.1723825,5797.92907972,3797.90331247
TCGA-BR-6710-01A,13111.0850593,6717.38080669,7073.95443382,5276.64201931,7711.53982733,4621.61599259,4890.67154536,3924.16764694,4371.73713003,3434.21516288
TCGA-HU-8602-01A,1896.8823953,1438.60997251,1261.86657416,1167.30565144,727.18242107,976.0842461310001,865.5335736889999,621.841879071,307.707330575,486.18742320300004
TCGA-VQ-A91E-01A,17382.282163599994,11511.9400214,13470.394300100004,9173.53534341,3766.99339014,6326.86682757,6637.32656258,4142.33203323,3514.9978004,3767.84512836
TCGA-VQ-A8PF-01A,11652.0787619,6512.36900963,7347.93674376,5910.72082563,3830.50779436,4329.51837954,2872.9543581,3270.84438057,3009.23031329,2296.68353253
TCGA-IN-A6RR-01A,25678.3439333,18050.7116643,16537.6727398,19282.6030945,13711.8140171,8603.15327289,7212.52369742,7991.17654919,8619.75323592,6415.37784843
TCGA-F1-A448-01A,24359.018073,17286.322051400002,15306.4595171,18839.1770054,6954.86885175,12041.3807529,11868.1025172,8870.01517855,7804.4299657,5701.86599059
TCGA-HU-A4GU-01A,18822.9245754,14310.4476819,10300.8711215,11060.5833407,12759.531576,6756.44443073,6480.83916377,9294.73694905,7750.85743642,4550.05112139
TCGA-D7-A6EX-01A,14135.7956314,14534.0332104,12829.0571748,12571.9581626,15717.5838478,7483.31196718,7570.50561352,12775.6618702,16388.9514646,3464.37950164
TCGA-D7-A6EZ-01A,7462.89921548,7024.82565239,5881.26743983,6627.5100968000015,3894.8512106,5588.27621895,3530.32629482,4849.71660786,3034.22024197,1686.19164473
TCGA-VQ-AA64-01A,5064.98967847,5413.02883063,12178.4978671,8126.49239865,2315.48417422,6677.32013509,4992.90937789,8125.72009538,3574.70740849,3952.3330881
TCGA-D7-8576-01A,13679.4996769,7171.8377832000015,7673.19097841,8160.82897985,6183.86321836,5740.45989913,5554.32058797,4136.36330336,3330.37460918,2525.56835824
TCGA-F1-6177-01A,10678.2064876,7239.58821635,4713.96905081,6924.08403356,4993.80082205,3789.17460332,3831.57143012,3649.14286031,2570.95446467,3131.94853781
TCGA-KB-A6F7-01A,14478.2371756,12479.0199331,6446.51041883,13041.3016447,5918.05170295,5453.04802257,4941.64188726,3028.67609067,3690.83373871,1681.73692647
TCGA-CD-A489-01A,21891.234710900004,18313.2018211,15522.1704199,13774.2555493,9622.09167656,12363.4018017,10088.0968297,10067.5770599,7474.80127001,9026.46912715
TCGA-BR-A4J5-01A,23672.749305700007,16277.8191049,15084.9975055,17560.5888863,14021.139031600002,11111.5489124,13184.9959956,7464.23813724,8033.43987821,5342.05522575
TCGA-B7-A5TK-01A,17580.6123176,9571.80288622,10523.3196873,9633.69431127,5890.11092032,6323.229358,6380.14060806,6999.51154782,5880.27502989,1936.71568383
TCGA-BR-8369-01A,27309.5397147,15093.3085835,15063.71381,8501.05394612,8251.97053766,10497.0886481,6526.57985065,11592.7978274,9128.49221777,5359.34542402
TCGA-HU-A4HD-01A,23804.0069446,19745.6276281,16078.5922184,15312.5573768,14259.1833082,15188.6249278,11716.7975877,12319.4833234,10710.224513,7409.94440567
TCGA-VQ-A94U-01A,29692.9423585,25594.9740888,19079.5546347,11820.1473994,19461.1947414,15150.2165541,6643.51724639,7705.26448363,7247.91192,6584.74875259
TCGA-RD-A7BW-01A,23249.3425914,19715.4926561,13213.3775762,12558.4241735,11711.646469,9518.85734555,7365.38204473,4965.48271571,5406.36071584,5137.82329594
TCGA-CD-A48A-01A,54277.71275580001,35217.252871,29262.2531313,19084.8856617,17057.8632326,23603.0458111,17045.864540799994,12804.505800799998,18816.3283223,8920.24504691
TCGA-R5-A7ZF-01A,16583.287266,21849.7053256,15513.2690022,17957.996095900002,10966.9031484,6954.42055758,5106.06377679,8340.26711173,8614.28548803,4626.03036679
TCGA-HF-7133-01A,7655.22103549,3358.14296161,5366.18723621,4798.65282059,1549.19740784,2328.17793396,2970.92111835,3640.90111753,2689.95949454,2423.43210937
TCGA-R5-A7O7-01A,36278.9237286,36433.9265868,26288.984982,43934.0414715,46886.56500919999,21907.2577501,23392.099664200006,11698.5336779,10609.7148291,7259.7919059
